Date,Adj Close,Close,High,Low,Open,Volume,MA20,MA60,Daily_Return
2024-02-02,71827.453125,75200.0,75200.0,73700.0,74000.0,14955881,73850.0,73508.33333333333,2.1739130434782705
2024-02-05,70967.8125,74300.0,74800.0,73500.0,74200.0,19026021,73740.0,73581.66666666667,-1.196808510638303
2024-02-06,71063.3203125,74400.0,74700.0,73300.0,74300.0,14559254,73725.0,73650.0,0.13458950201883368
2024-02-07,71636.40625,75000.0,75500.0,74300.0,74600.0,16566445,73795.0,73725.0,0.8064516129032251
2024-02-08,70776.78125,74100.0,75200.0,73600.0,75000.0,20810708,73840.0,73786.66666666667,-1.200000000000001
2024-02-13,71827.453125,75200.0,75200.0,74400.0,74800.0,21966745,73945.0,73860.0,1.4844804318488558
2024-02-14,70681.2578125,74000.0,74300.0,73700.0,73700.0,12434945,73950.0,73890.0,-1.5957446808510634
2024-02-15,69917.1484375,73200.0,74400.0,73000.0,74200.0,14120600,73980.0,73896.66666666667,-1.0810810810810811
2024-02-16,69535.078125,72800.0,73400.0,72500.0,73300.0,13444781,74070.0,73901.66666666667,-0.5464480874316946
2024-02-19,70490.2265625,73800.0,73900.0,72800.0,72800.0,12726404,74175.0,73920.0,1.3736263736263687
2024-02-20,70012.65625,73300.0,73700.0,72800.0,73700.0,14681477,74105.0,73928.33333333333,-0.6775067750677488
2024-02-21,69726.1171875,73000.0,73700.0,72900.0,73400.0,11503495,74000.0,73931.66666666667,-0.4092769440654842
2024-02-22,69821.625,73100.0,73900.0,72700.0,73800.0,15208934,73895.0,73943.33333333333,0.136986301369868
2024-02-23,69630.59375,72900.0,74200.0,72900.0,73600.0,16225166,73840.0,73963.33333333333,-0.2735978112175075
2024-02-26,69535.078125,72800.0,73200.0,72200.0,72300.0,14669352,73775.0,73988.33333333333,-0.137174211248281
2024-02-27,69630.59375,72900.0,73400.0,72700.0,73100.0,13201981,73750.0,73991.66666666667,0.13736263736263687
2024-02-28,69917.1484375,73200.0,73900.0,72800.0,72900.0,11795859,73690.0,74000.0,0.4115226337448652
2024-02-29,70108.1484375,73400.0,73400.0,72000.0,72600.0,21176403,73645.0,74010.0,0.2732240437158362
2024-03-04,71540.8984375,74900.0,75000.0,74000.0,74300.0,23210474,73755.0,74058.33333333333,2.043596730245234
2024-03-05,70394.71875,73700.0,74800.0,73700.0,74600.0,19505125,73760.0,74076.66666666667,-1.602136181575431
2024-03-06,69630.59375,72900.0,73500.0,72700.0,73200.0,21547905,73645.0,74105.0,-1.085481682496603
2024-03-07,68961.984375,72200.0,73300.0,72200.0,73100.0,14516963,73540.0,74113.33333333333,-0.9602194787380003
2024-03-08,70012.65625,73300.0,73400.0,72600.0,72800.0,19271349,73485.0,74143.33333333333,1.5235457063711877
2024-03-11,69153.015625,72400.0,73100.0,72300.0,72900.0,9740504,73355.0,74140.0,-1.2278308321964526
2024-03-12,70012.65625,73300.0,73500.0,72100.0,72600.0,13011654,73315.0,74145.0,1.2430939226519389
2024-03-13,70776.78125,74100.0,74100.0,73500.0,73700.0,15243134,73260.0,74155.0,1.091405184174632
2024-03-14,70967.8125,74300.0,74500.0,73600.0,74400.0,22545539,73275.0,74180.0,0.26990553306343035
2024-03-15,69057.5,72300.0,73700.0,72300.0,73400.0,22580555,73230.0,74166.66666666667,-2.6917900403768513
2024-03-18,69535.078125,72800.0,73000.0,72500.0,72600.0,11520348,73230.0,74158.33333333333,0.6915629322268302
2024-03-19,69535.078125,72800.0,73000.0,71700.0,72300.0,15376066,73180.0,74156.66666666667,0.0
2024-03-20,73451.1875,76900.0,77200.0,73400.0,73700.0,50106297,73360.0,74215.0,5.631868131868134
2024-03-21,75743.5703125,79300.0,79300.0,77700.0,79200.0,44569799,73675.0,74290.0,3.1209362808842567
2024-03-22,75361.5078125,78900.0,79900.0,77800.0,79600.0,26724761,73965.0,74355.0,-0.5044136191677207
2024-03-25,74692.8984375,78200.0,79800.0,77800.0,79600.0,18703996,74230.0,74393.33333333333,-0.8871989860583018
2024-03-26,76316.65625,79900.0,80100.0,79200.0,79700.0,30551494,74585.0,74448.33333333333,2.1739130434782705
2024-03-27,76221.140625,79800.0,80000.0,79200.0,79200.0,17424595,74930.0,74478.33333333333,-0.12515644555695093
2024-03-28,77527.0,80800.0,81000.0,79200.0,79400.0,25084812,75310.0,74516.66666666667,1.2531328320801949
2024-03-29,79062.1875,82400.0,82500.0,80900.0,81200.0,27126366,75760.0,74563.33333333333,1.980198019801982
2024-04-01,78678.3984375,82000.0,83300.0,82000.0,83200.0,20116513,76115.0,74646.66666666667,-0.4854368932038833
2024-04-02,81556.890625,85000.0,85000.0,82900.0,82900.0,37077944,76680.0,74786.66666666667,3.658536585365857
2024-04-03,80693.3359375,84100.0,85000.0,83500.0,84300.0,30493347,77240.0,74911.66666666667,-1.0588235294117676
2024-04-04,81844.7265625,85300.0,85500.0,84300.0,85200.0,25248934,77895.0,75058.33333333333,1.4268727705113005
2024-04-05,81077.1328125,84500.0,85000.0,83800.0,84500.0,18883752,78455.0,75221.66666666667,-0.9378663540445475
2024-04-08,81077.1328125,84500.0,86000.0,84500.0,85200.0,18953232,79060.0,75403.33333333333,0.0
2024-04-09,80213.6015625,83600.0,84900.0,83100.0,84500.0,23725956,79575.0,75576.66666666667,-1.0650887573964485
2024-04-11,80693.3359375,84100.0,84700.0,82500.0,83200.0,25538009,80075.0,75760.0,0.5980861244019087
2024-04-12,80309.5390625,83700.0,84900.0,83200.0,84700.0,17061770,80545.0,75923.33333333333,-0.47562425683710385
2024-04-15,78870.3125,82200.0,83200.0,81200.0,82900.0,26663772,81040.0,76083.33333333333,-1.7921146953404965
2024-04-16,76759.4140625,80000.0,81300.0,79400.0,81200.0,31949845,81400.0,76233.33333333333,-2.676399026763987
2024-04-17,75703.984375,78900.0,80800.0,78900.0,80700.0,22611631,81705.0,76353.33333333333,-1.375000000000004
2024-04-18,76375.6171875,79600.0,80100.0,78300.0,78800.0,21370190,81840.0,76435.0,0.8871989860582907
2024-04-19,74456.640625,77600.0,78700.0,76300.0,78300.0,31317563,81755.0,76476.66666666667,-2.5125628140703515
2024-04-22,73017.3984375,76100.0,77500.0,75100.0,77400.0,30469477,81615.0,76491.66666666667,-1.9329896907216537
2024-04-23,72441.703125,75500.0,76800.0,75500.0,76400.0,18717699,81480.0,76516.66666666667,-0.7884362680683266
2024-04-24,75416.1328125,78600.0,78800.0,77200.0,77500.0,22166150,81415.0,76591.66666666667,4.1059602649006655
2024-04-25,73209.3046875,76300.0,77500.0,76300.0,77300.0,15549134,81240.0,76640.0,-2.9262086513994867
2024-04-26,73593.09375,76700.0,77900.0,76500.0,77800.0,12755629,81035.0,76678.33333333333,0.5242463958060384
2024-04-29,73593.09375,76700.0,77600.0,76200.0,77400.0,14664474,80750.0,76718.33333333333,0.0
2024-04-30,74360.6953125,77500.0,78500.0,76600.0,77000.0,19007007,80525.0,76798.33333333333,1.04302477183833
2024-05-02,74840.4296875,78000.0,78600.0,77300.0,77600.0,18900640,80175.0,76871.66666666667,0.6451612903225712
2024-05-03,74456.640625,77600.0,79000.0,77500.0,79000.0,13151889,79850.0,76911.66666666667,-0.512820512820511
2024-05-07,78006.75,81300.0,81300.0,79400.0,79600.0,26238868,79650.0,77028.33333333333,4.768041237113407
2024-05-08,78006.75,81300.0,81400.0,80500.0,80800.0,13089576,79490.0,77143.33333333333,0.0
2024-05-09,76471.5703125,79700.0,81500.0,79700.0,81100.0,18759935,79250.0,77221.66666666667,-1.9680196801967975
2024-05-10,75991.8359375,79200.0,81100.0,78900.0,80400.0,16976124,79030.0,77306.66666666667,-0.6273525721455453
2024-05-13,75224.2265625,78400.0,79900.0,77600.0,79400.0,18652344,78745.0,77360.0,-1.0101010101010055
2024-05-14,75128.28125,78300.0,78800.0,77900.0,78600.0,11763992,78475.0,77431.66666666667,-0.12755102040816757
2024-05-16,75032.328125,78200.0,80300.0,78100.0,80200.0,20989778,78275.0,77515.0,-0.12771392081737387
2024-05-17,74264.734375,77400.0,78800.0,77200.0,78600.0,15918201,78145.0,77591.66666666667,-1.0230179028132946
2024-05-20,75703.984375,78900.0,79100.0,77900.0,78100.0,19456783,78145.0,77676.66666666667,1.9379844961240345
2024-05-21,75224.2265625,78400.0,79000.0,78200.0,78500.0,13690583,78085.0,77761.66666666667,-0.6337135614702172
2024-05-22,74552.578125,77700.0,78700.0,77300.0,78100.0,19521506,78090.0,77840.0,-0.8928571428571397
2024-05-23,75128.28125,78300.0,79100.0,77100.0,77700.0,18728087,78200.0,77926.66666666667,0.7722007722007707
2024-05-24,72825.5078125,75900.0,77000.0,75700.0,76800.0,27891278,78220.0,77976.66666666667,-3.065134099616862
2024-05-27,74072.84375,77200.0,78200.0,74000.0,75300.0,43825202,78150.0,78050.0,1.7127799736495364
2024-05-28,74456.640625,77600.0,78000.0,76200.0,76500.0,18539072,78215.0,78128.33333333333,0.5181347150259086
2024-05-29,72153.8515625,75200.0,78200.0,75200.0,77700.0,30244875,78140.0,78161.66666666667,-3.0927835051546393
2024-05-30,70522.7109375,73500.0,75200.0,73500.0,74800.0,28551273,77980.0,78163.33333333333,-2.2606382978723416
2024-05-31,70522.7109375,73500.0,74700.0,73500.0,74500.0,26198776,77780.0,78140.0,0.0
2024-06-03,72633.609375,75700.0,76400.0,74200.0,74400.0,15706268,77665.0,78173.33333333333,2.9931972789115635
2024-06-04,72249.8046875,75300.0,76100.0,74900.0,74900.0,14098053,77550.0,78213.33333333333,-0.5284015852047519
2024-06-05,74264.734375,77400.0,78000.0,76800.0,78000.0,23177968,77355.0,78300.0,2.7888446215139417
2024-06-07,74168.78125,77300.0,78600.0,77100.0,78400.0,21189349,77155.0,78366.66666666667,-0.12919896640827266
2024-06-10,72633.609375,75700.0,76600.0,75600.0,76100.0,14598755,76955.0,78421.66666666667,-2.069857697283317
2024-06-11,72153.8515625,75200.0,76000.0,75100.0,75900.0,16971175,76755.0,78453.33333333333,-0.6605019815059454
2024-06-12,73401.1875,76500.0,77100.0,75200.0,75300.0,19246725,76660.0,78493.33333333333,1.7287234042553168
2024-06-13,75416.1328125,78600.0,79000.0,77800.0,78400.0,33763804,76675.0,78565.0,2.7450980392156765
2024-06-14,76375.6171875,79600.0,80500.0,79000.0,79700.0,22926612,76745.0,78686.66666666667,1.2722646310432628
2024-06-17,74936.375,78100.0,79500.0,78000.0,79200.0,16123051,76780.0,78775.0,-1.8844221105527637
2024-06-18,76567.5078125,79800.0,80200.0,78600.0,78700.0,18207598,76825.0,78891.66666666667,2.176696542893719
2024-06-19,77910.8046875,81200.0,82500.0,80500.0,81100.0,24168863,76965.0,78963.33333333333,1.7543859649122862
2024-06-20,78294.6015625,81600.0,82200.0,81200.0,81500.0,20288913,77160.0,79001.66666666667,0.49261083743843415
2024-06-21,76759.4140625,80000.0,80800.0,80000.0,80700.0,17907523,77245.0,79020.0,-1.9607843137254943
2024-06-24,77335.1171875,80600.0,80900.0,79500.0,79700.0,15454227,77480.0,79060.0,0.7500000000000062
2024-06-25,77527.0,80800.0,81800.0,80100.0,80600.0,19088458,77660.0,79075.0,0.2481389578163684
2024-06-26,78006.75,81300.0,81400.0,79900.0,80100.0,17783242,77845.0,79100.0,0.6188118811881083
2024-06-27,78643.8125,81600.0,81600.0,80500.0,81300.0,11739720,78165.0,79113.33333333333,0.36900369003689537
2024-06-28,78547.4453125,81500.0,81900.0,80800.0,81900.0,9455929,78565.0,79098.33333333333,-0.1225490196078427
2024-07-01,78836.5703125,81800.0,82100.0,81300.0,81500.0,11317202,78980.0,79095.0,0.36809815950920033
2024-07-02,78836.5703125,81800.0,82600.0,81500.0,82500.0,14471904,79285.0,79041.66666666667,0.0
2024-07-03,78836.5703125,81800.0,82300.0,81000.0,82300.0,11440328,79610.0,79003.33333333333,0.0
2024-07-04,81535.1328125,84600.0,84700.0,82400.0,82900.0,43857229,79970.0,78991.66666666667,3.4229828850855792
2024-07-05,83944.5546875,87100.0,87100.0,85200.0,85600.0,45791193,80460.0,79035.0,2.9550827423167947
2024-07-08,84233.6953125,87400.0,88600.0,86900.0,87900.0,24035809,81045.0,79083.33333333333,0.3444316877152742
2024-07-09,84619.203125,87800.0,88200.0,86900.0,87800.0,21336201,81675.0,79153.33333333333,0.4576659038901587
2024-07-10,84619.203125,87800.0,88000.0,87100.0,87600.0,17813847,82240.0,79215.0,0.0
2024-07-11,84426.4453125,87600.0,88800.0,86700.0,88500.0,24677608,82690.0,79280.0,-0.2277904328018221
2024-07-12,81342.3828125,84400.0,86100.0,84100.0,85900.0,26344386,82930.0,79316.66666666667,-3.65296803652968
2024-07-15,83559.046875,86700.0,87300.0,84100.0,84700.0,25193080,83360.0,79428.33333333333,2.7251184834123254
2024-07-16,84522.8203125,87700.0,88000.0,86700.0,86900.0,16166688,83755.0,79575.0,1.1534025374855927
2024-07-17,83559.046875,86700.0,88000.0,86400.0,87100.0,18186490,84030.0,79693.33333333333,-1.1402508551881407
2024-07-18,83751.796875,86900.0,86900.0,83800.0,83800.0,24721790,84295.0,79848.33333333333,0.23068050749712743
2024-07-19,81342.3828125,84400.0,86100.0,84100.0,85600.0,18569122,84515.0,79986.66666666667,-2.8768699654775576
2024-07-22,79993.0859375,83000.0,84900.0,82600.0,84400.0,18987560,84635.0,80111.66666666667,-1.6587677725118488
2024-07-23,80860.4921875,83900.0,84700.0,83400.0,84200.0,15766389,84790.0,80200.0,1.0843373493975905
2024-07-24,79029.328125,82000.0,83300.0,81900.0,82900.0,16939083,84825.0,80295.0,-2.264600715137066
2024-07-25,77487.2890625,80400.0,81000.0,80100.0,80400.0,20323811,84765.0,80356.66666666667,-1.9512195121951237
2024-07-26,77969.171875,80900.0,81300.0,80400.0,80700.0,14508334,84735.0,80426.66666666667,0.6218905472636926
2024-07-29,78258.296875,81200.0,82000.0,81100.0,81600.0,12797136,84705.0,80488.33333333333,0.3708281829418958
2024-07-30,78065.5546875,81000.0,81000.0,80000.0,80400.0,13169636,84665.0,80538.33333333333,-0.24630541871921707
2024-07-31,80860.4921875,83900.0,83900.0,80900.0,81200.0,20744323,84770.0,80643.33333333333,3.580246913580254
2024-08-01,80089.4765625,83100.0,86100.0,83100.0,86000.0,20900338,84695.0,80673.33333333333,-0.9535160905840279
2024-08-02,76716.2578125,79600.0,81400.0,79500.0,81000.0,25800275,84320.0,80645.0,-4.211793020457277
2024-08-05,68813.328125,71400.0,76900.0,70200.0,76700.0,54608790,83520.0,80506.66666666667,-10.301507537688437
2024-08-06,69873.484375,72500.0,75300.0,72300.0,74900.0,47295226,82755.0,80395.0,1.540616246498594
2024-08-07,71993.7890625,74700.0,76000.0,72800.0,73000.0,32710428,82100.0,80333.33333333333,3.0344827586206824
2024-08-08,70740.875,73400.0,73900.0,72500.0,73200.0,28414729,81390.0,80251.66666666667,-1.7402945113788482
2024-08-09,71993.7890625,74700.0,75800.0,74200.0,75700.0,16388222,80905.0,80193.33333333333,1.7711171662125436
2024-08-12,72764.8046875,75500.0,75900.0,74800.0,75200.0,9839259,80345.0,80161.66666666667,1.070950468540821
2024-08-13,73343.0703125,76100.0,76600.0,75500.0,76500.0,10716261,79765.0,80115.0,0.7947019867549754
2024-08-14,74403.2109375,77200.0,77800.0,77000.0,77400.0,13246168,79290.0,80095.0,1.4454664914586024
2024-08-16,77294.53125,80200.0,80200.0,78700.0,79400.0,22061478,78955.0,80136.66666666667,3.886010362694292
2024-08-19,75463.3671875,78300.0,80100.0,78000.0,80100.0,14146565,78650.0,80136.66666666667,-2.3690773067331694
2024-08-20,76041.6328125,78900.0,79800.0,78700.0,79500.0,10683836,78445.0,80186.66666666667,0.766283524904221
2024-08-21,75463.3671875,78300.0,78600.0,77800.0,77900.0,7805598,78165.0,80205.0,-0.760456273764254
2024-08-22,75463.3671875,78300.0,78900.0,77800.0,78700.0,8149101,77980.0,80216.66666666667,0.0
2024-08-23,74885.1015625,77700.0,78400.0,77500.0,77700.0,9420306,77845.0,80258.33333333333,-0.7662835249042099
2024-08-26,73343.0703125,76100.0,78200.0,76000.0,78100.0,15655938,77605.0,80301.66666666667,-2.059202059202059
2024-08-27,73053.9375,75800.0,76500.0,75600.0,75700.0,11130145,77335.0,80340.0,-0.3942181340341633
2024-08-28,73632.1953125,76400.0,76400.0,75400.0,75800.0,9794514,77105.0,80351.66666666667,0.79155672823219
2024-08-29,71319.140625,74000.0,74700.0,73500.0,73600.0,16884479,76610.0,80330.0,-3.141361256544506
2024-08-30,71608.2734375,74300.0,75000.0,74100.0,74400.0,16358520,76170.0,80278.33333333333,0.40540540540541237
2024-09-02,71704.6484375,74400.0,74700.0,73500.0,74500.0,12641376,75910.0,80230.0,0.13458950201883368
2024-09-03,69873.484375,72500.0,74300.0,72500.0,74100.0,16314599,75965.0,80176.66666666667,-2.553763440860213
2024-09-04,67464.0546875,70000.0,71100.0,69800.0,69800.0,27366563,75840.0,80090.0,-3.4482758620689613
2024-09-05,66500.28125,69000.0,71200.0,69000.0,70100.0,25686769,75555.0,79965.0,-1.4285714285714235
2024-09-06,66403.90625,68900.0,69700.0,68000.0,69100.0,19022299,75330.0,79803.33333333333,-0.14492753623188692
2024-09-09,65054.625,67500.0,68200.0,66600.0,66900.0,23263298,74970.0,79601.66666666667,-2.0319303338171224
2024-09-10,63801.7265625,66200.0,67300.0,66000.0,67000.0,30651376,74505.0,79403.33333333333,-1.925925925925931
2024-09-11,62548.8203125,64900.0,65500.0,64200.0,65100.0,35809707,73945.0,79155.0,-1.963746223564955
2024-09-12,63898.09375,66300.0,66600.0,65200.0,66000.0,35884106,73400.0,78906.66666666667,2.157164869029282
2024-09-13,62066.93359375,64400.0,65500.0,64300.0,65000.0,25045135,72610.0,78620.0,-2.865761689291102
2024-09-19,60814.03125,63100.0,64400.0,62200.0,64000.0,49402713,71850.0,78338.33333333333,-2.018633540372672
2024-09-20,60717.65234375,63000.0,64700.0,63000.0,63800.0,32746056,71055.0,78045.0,-0.15847860538826808
2024-09-23,60332.140625,62600.0,63500.0,62200.0,62300.0,28542376,70270.0,77741.66666666667,-0.6349206349206327
2024-09-24,60910.40234375,63200.0,63400.0,62400.0,62800.0,26957500,69515.0,77440.0,0.9584664536741228
2024-09-25,59946.62890625,62200.0,64200.0,62200.0,63800.0,28652438,68740.0,77116.66666666667,-1.5822784810126556
2024-09-26,62356.0625,64700.0,64900.0,63700.0,63900.0,37566015,68170.0,76836.66666666667,4.019292604501601
2024-09-27,62221.34375,64200.0,65400.0,64200.0,64700.0,28433030,67590.0,76543.33333333333,-0.7727975270479082
2024-09-30,59604.5625,61500.0,64300.0,61500.0,64200.0,32694163,66845.0,76205.0,-4.2056074766355085
2024-10-02,59410.72265625,61300.0,61900.0,59900.0,60500.0,28473536,66210.0,75863.33333333333,-0.3252032520325243
2024-10-04,58732.296875,60600.0,61700.0,60500.0,61000.0,24247578,65525.0,75463.33333333333,-1.1419249592169667
2024-10-07,59119.96875,61000.0,61900.0,59500.0,60200.0,35066533,64855.0,75028.33333333333,0.660066006600668
2024-10-08,58441.546875,60300.0,61000.0,59900.0,60000.0,27411786,64245.0,74576.66666666667,-1.1475409836065542
2024-10-10,57084.6875,58900.0,60200.0,58900.0,60100.0,45262214,63690.0,74095.0,-2.321724709784412
2024-10-11,57472.36328125,59300.0,60100.0,59000.0,59100.0,29623969,63205.0,73620.0,0.679117147707986
2024-10-14,57472.36328125,59300.0,61200.0,59400.0,59500.0,20886249,62725.0,73148.33333333333,0.0
2024-10-15,59119.96875,61000.0,61400.0,60100.0,61100.0,22715239,62400.0,72758.33333333333,2.866779089376048
2024-10-16,57666.19921875,59500.0,60000.0,59200.0,59400.0,23303268,62065.0,72305.0,-2.4590163934426257
2024-10-17,57860.03515625,59700.0,60100.0,59100.0,59400.0,23372873,61805.0,71838.33333333333,0.3361344537815114
2024-10-18,57375.4453125,59200.0,60100.0,59100.0,59900.0,14420260,61450.0,71380.0,-0.8375209380234505
2024-10-21,57181.609375,59000.0,59600.0,58500.0,59000.0,18514905,61180.0,70915.0,-0.33783783783783994
2024-10-22,55921.6796875,57700.0,58900.0,57700.0,58800.0,27582527,60910.0,70470.0,-2.203389830508473
2024-10-23,57278.52734375,59100.0,60000.0,57100.0,57500.0,27300780,60715.0,70071.66666666667,2.4263431542461023
2024-10-24,54855.578125,56600.0,58500.0,56600.0,58200.0,31499922,60415.0,69616.66666666667,-4.23011844331641
2024-10-25,54177.15625,55900.0,56900.0,55800.0,56000.0,25829315,60050.0,69181.66666666667,-1.2367491166077715
2024-10-28,56309.3515625,58100.0,58500.0,55700.0,55700.0,27775009,59845.0,68810.0,3.9355992844364973
2024-10-29,57763.1171875,59600.0,59600.0,57300.0,58000.0,28369314,59590.0,68455.0,2.5817555938037806
2024-10-30,57278.52734375,59100.0,59800.0,58600.0,59100.0,19838511,59335.0,68086.66666666667,-0.8389261744966459
2024-10-31,57375.4453125,59200.0,61200.0,58300.0,58500.0,35809196,59220.0,67723.33333333333,0.16920473773265332
2024-11-01,56503.18359375,58300.0,59600.0,58100.0,59000.0,19083180,59070.0,67296.66666666667,-1.5202702702702742
2024-11-04,56890.86328125,58700.0,59400.0,58400.0,58600.0,15586947,58975.0,66890.0,0.6861063464836947
2024-11-05,55824.75390625,57600.0,58100.0,57200.0,57800.0,17484474,58805.0,66523.33333333333,-1.873935264054516
2024-11-06,55534.00390625,57300.0,58000.0,56300.0,57600.0,22092218,58655.0,66288.33333333333,-0.520833333333337
2024-11-07,55534.00390625,57300.0,58100.0,56800.0,56900.0,17043102,58575.0,66035.0,0.0
2024-11-08,55243.25390625,57000.0,58300.0,57000.0,58000.0,13877396,58460.0,65740.0,-0.5235602094240788
2024-11-11,53304.890625,55000.0,56800.0,55000.0,56700.0,29811326,58245.0,65433.333333333336,-3.508771929824561
2024-11-12,51366.53515625,53000.0,54600.0,53000.0,54600.0,37962881,57845.0,65071.666666666664,-3.6363636363636376
2024-11-13,49040.5,50600.0,53000.0,50500.0,52000.0,52527995,57400.0,64656.666666666664,-4.528301886792452
2024-11-14,48362.07421875,49900.0,51800.0,49900.0,50200.0,48510715,56910.0,64220.0,-1.3833992094861691
2024-11-15,51851.1171875,53500.0,54200.0,50300.0,50300.0,46774485,56625.0,63825.0,7.214428857715438
2024-11-18,54952.4921875,56700.0,57500.0,55900.0,57000.0,48095234,56510.0,63433.333333333336,5.981308411214958
2024-11-19,54564.82421875,56300.0,57500.0,55900.0,56500.0,31539632,56440.0,63066.666666666664,-0.7054673721340388
2024-11-20,53595.64453125,55300.0,56500.0,54800.0,56100.0,20864667,56250.0,62673.333333333336,-1.7761989342806372
2024-11-21,54661.7421875,56400.0,56900.0,54700.0,54900.0,19096850,56240.0,62308.333333333336,1.9891500904159143
2024-11-22,54274.07421875,56000.0,56700.0,55900.0,56000.0,15281543,56245.0,61936.666666666664,-0.7092198581560294
2024-11-25,56115.5078125,57900.0,57900.0,56700.0,57400.0,36237325,56235.0,61606.666666666664,3.392857142857153
2024-11-26,56503.18359375,58300.0,58900.0,57500.0,57900.0,23209405,56170.0,61310.0,0.6908462867012188
2024-11-27,54564.82421875,56300.0,57800.0,56000.0,57700.0,21808387,56030.0,60985.0,-3.430531732418529
2024-11-28,53789.484375,55500.0,56400.0,55200.0,56000.0,20001134,55845.0,60636.666666666664,-1.4209591474245165
2024-11-29,52529.546875,54200.0,55300.0,53800.0,55100.0,24513531,55640.0,60306.666666666664,-2.3423423423423406
2024-12-02,51948.0390625,53600.0,54400.0,53100.0,54300.0,22044867,55385.0,59961.666666666664,-1.1070110701106972
2024-12-03,51948.0390625,53600.0,54400.0,53100.0,53100.0,23374603,55185.0,59615.0,0.0
2024-12-04,51463.4453125,53100.0,53400.0,52000.0,52000.0,29004766,54975.0,59291.666666666664,-0.9328358208955279
2024-12-05,52044.9609375,53700.0,54400.0,53200.0,53200.0,23588277,54795.0,59020.0,1.1299435028248483
2024-12-06,52432.6328125,54100.0,54400.0,52700.0,53900.0,22861874,54650.0,58771.666666666664,0.7448789571694592
2024-12-09,51754.20703125,53400.0,54600.0,53200.0,53500.0,26227680,54570.0,58513.333333333336,-1.2939001848428888
2024-12-10,52335.71484375,54000.0,54500.0,53700.0,54500.0,20783970,54620.0,58288.333333333336,1.1235955056179803
2024-12-11,52335.71484375,54000.0,54200.0,53400.0,53600.0,14565947,54790.0,58085.0,0.0
2024-12-12,54177.15625,55900.0,56500.0,53900.0,54000.0,33476698,55090.0,57935.0,3.518518518518521
2024-12-13,54370.98046875,56100.0,56300.0,55500.0,55800.0,15908823,55220.0,57765.0,0.3577817531305927
2024-12-16,53886.40234375,55600.0,56600.0,55200.0,56300.0,15277277,55165.0,57618.333333333336,-0.89126559714795
2024-12-17,52529.546875,54200.0,55200.0,54000.0,54700.0,20215230,55060.0,57470.0,-2.517985611510787
2024-12-18,53207.97265625,54900.0,55400.0,54000.0,54100.0,13698937,55040.0,57335.0,1.291512915129145
2024-12-19,51463.4453125,53100.0,53800.0,53100.0,53500.0,22481925,54875.0,57176.666666666664,-3.2786885245901676
2024-12-20,51366.53515625,53000.0,53100.0,51900.0,52700.0,24674774,54725.0,57006.666666666664,-0.18832391713747842
2024-12-23,51851.1171875,53500.0,54000.0,53300.0,53400.0,13672650,54505.0,56861.666666666664,0.9433962264151052
2024-12-24,52723.3828125,54400.0,54500.0,53600.0,53700.0,11634677,54310.0,56690.0,1.6822429906542036
2024-12-26,51948.0390625,53600.0,54600.0,53500.0,54500.0,10517075,54175.0,56513.333333333336,-1.4705882352941124
2024-12-27,52399.83203125,53700.0,54100.0,53200.0,53500.0,10747196,54085.0,56383.333333333336,0.1865671641791078
2024-12-30,51911.9296875,53200.0,54000.0,53100.0,53300.0,12624702,54035.0,56248.333333333336,-0.9310986964618295
